Property ID,Tenant ID,Tenant Name,Unit Number,Lease Start Date,Lease End Date,Rent Amount,Payment Status,Property Address,Tenant Contact Info,Property Manager ID,Property Manager Name,Location,Sale Date,Complaint ID,Complaint Date,Complaint Type,Complaint Description,Complaint Status,Assigned Personnel,Resolution Date,Resolution Description,Priority Level,Maintenance Cost
bf9812e0-94f4-4df1-911c-b5c6e04750e2,81f0f62f-b38c-4d8f-b562-07140a90cf84,Audrey Perez,28752,,,,Paid,"114 Stephens Underpass
Lake Jamiemouth, LA 27467",850.387.0685x33106,26610282-4ac5-4045-9736-8aa78041b48e,Michael Johnson,Chicago,05-10-2023,,,,,,,,,,
abf42758-7b5c-478c-9d16-22c52870ab70,6f7bc85e-9209-46d2-8da6-e4137443098d,Caitlin Beasley,8945,13-12-2022,14-07-2025,826.72,Overdue,"166 Samantha Isle Suite 069
Melvinborough, NC 27392",2862220063,b94f5853-fc5f-4dc1-9164-867f90a09c10,Bonnie Bryant,Dallas,,,,,,,,,,,
e4d42843-b980-4682-a722-28a780958720,0db52f5a-71eb-40d7-8046-35c18df19e3d,Brittney Simmons,7239,15-02-2023,02-07-2026,1411.01,Paid,"3519 Cathy Mountains
North Kathryn, NE 61112",(967)346-3543x244,07a5db58-2727-4cdb-bb82-78a35c57ccf3,Kelly Ferguson,New York,,7b94bc47-0ea6-414f-81b8-4909a14e9599,27-10-2022,Noise,On article manage cup much civil.,In Progress,Lori Wilson,,,Low,4549.19
d165bf47-bdf7-4c7d-96b0-9751089a8294,94639131-8c4d-4655-a9ae-c0a93b27e71b,Cynthia Prince,9919,,,,Paid,"180 Karen Groves Suite 086
Lake Karenside, FM 97774",+1-856-544-4961x561,18ad7a4d-0afe-49ef-811d-b5d7f40cb664,Travis Vaughn,San Diego,11-09-2024,74417aae-8f44-487e-b4e8-bf173e27e15a,03-07-2024,Billing,Phone must nothing happen gas. The general art answer.,Open,Anthony Herrera,,,Medium,2839.92
709f7ffa-6b73-4476-8835-c214c57c95f8,6afa0121-8f9b-4c2e-8f1a-0b4ef1cf62a2,Jeremy Spencer,902,,,,Paid,"7484 John Hill
Johnsonberg, NY 26766",763-336-1837x011,bc72bf01-932a-427c-9c7f-f74a7b3e4747,Melvin Fox,Houston,26-12-2022,5e526c04-3075-40f4-aa13-4eb63f26dd7e,05-08-2024,Maintenance,Never detail interview player agency rich. Agency others place yet go use understand.,In Progress,Christina Jones,,,Low,2057
3797e114-98a1-468f-93b8-50ea58be1760,49b27eb9-84f7-4d19-b1e6-522b00245756,Tina Williams,562,,,,Paid,"2380 Oliver Hills
Stevensview, IA 26446",5966236011,37ad8a41-066b-4389-bb88-753dafdce0a9,Jeffrey Collins,San Antonio,28-11-2022,080e9afe-d274-4f7e-973b-0413461b5c32,09-12-2023,Noise,Natural everybody finish enjoy. Middle him station claim charge American against professor.,In Progress,Douglas King,,,Medium,290.42
942cfed1-4bdb-4c13-8077-d02e4bdf9ef8,31c24290-a944-4b11-b352-0ceb35d54ca5,Melinda Brown,52337,28-02-2023,22-10-2024,1559.39,Paid,"33787 Annette Manor Suite 609
Tylerbury, ND 94769",617-741-9274x3517,1edc91d2-4563-4d03-8e9e-d89fcf7b0f2f,Chad Hall,Chicago,,7421b522-5b5f-4fe1-a06c-bf6b4ff64702,29-12-2022,Security,Create west bed Congress bar. Which relate success whom south themselves trouble.,In Progress,Kenneth Henson,,,Low,2237.09
a6194c18-c003-4f86-be9f-1c2425443c4d,bf022b6d-cc4f-44ed-a968-44d88c8dad14,Daniel Cline,862,,,,Paid,"9511 James Stravenue
Julietown, MH 93679",346.715.6448,7591fb8f-39d4-4d80-80cf-21829db6ae05,Tanner Mccoy,Los Angeles,29-03-2023,,,,,,,,,,
68db2fc9-c3bf-40c5-8a54-ee5af352f013,c3139a30-e0b6-41f7-b9d4-9c2415231827,Mr. Louis Shannon DVM,8590,23-06-2023,12-11-2025,2258.33,Paid,"8754 Jennifer Underpass
Hudsonhaven, GU 56632",258.553.9266,6c66e79a-33ff-4669-bde3-c9228dfb5de9,Maria Hull,San Jose,,20ad3b52-b47f-4e35-b28e-e34fb4ee500c,01-12-2023,Neighbor,Reason without up our box future.,Resolved,David Dillon,23-12-2023,Onto best cell court stage upon inside themselves.,Low,4241.89
df7d8f44-3f70-4773-bd4d-76e7607aa220,3101ba68-fb02-42f2-b801-7e90e2a8c32d,Joseph White,798,03-09-2023,19-08-2026,2674.47,Overdue,"3453 Kane Harbor Apt. 840
Adamschester, SD 20860",(459)340-7914x40199,45f32785-6b6f-436a-834f-5e81c30c5213,Danielle Parsons,San Diego,,,,,,,,,,,
1c81f266-4df0-4dd9-973f-741200773db4,74dfb8de-c868-4d87-9c3e-ef804559e52d,Gregory Watson,19044,,,,Paid,"876 Peter Bypass
Susanview, SD 78766",(712)349-3449,b477f15c-0f18-414e-b4ad-bca240dbfd3e,Denise Rodriguez,New York,03-11-2022,,,,,,,,,,
9292ea97-11f9-4f95-b99d-193857db711f,67b15629-da71-4344-ac06-a0008e7015dd,Jessica Jackson,42184,,,,Paid,"59207 Vasquez Falls Suite 129
North Kevinburgh, HI 83239",(942)480-0221,34cdbafd-3d79-4383-b51c-b3c4d744661f,Christopher Villa,Houston,04-02-2023,3e6c5602-efcb-4a7d-b6b2-ef3ef9d9b1ea,13-02-2023,Neighbor,War church argue draw tax next. Personal level brother. Human until back.,Resolved,Patrick Johnson,21-02-2023,To open sound among whole front perform reflect north.,Medium,3330.07
dec55a62-0a77-4fca-acfc-ae10cd4fd08e,0d693a99-711a-4919-b59c-d099b7be4b42,Patricia Kirby,60181,,,,Paid,"58235 Bryant Green
Jamesland, OK 97360",(778)990-1672,e6618794-7910-4fa3-8d58-006c1fe49dd1,Maria Goodman,Chicago,22-03-2024,,,,,,,,,,
0dbfc8dd-a285-4ba2-8398-baca1d073ddb,0606abc7-5f64-4c44-9fa2-2f5238c652b4,Donald Luna,8368,,,,Paid,"PSC 8149, Box 3987
APO AA 51235",266-692-8572,99ce8968-455c-40fc-ac53-e4b9d410c0f2,Susan Thompson,San Jose,20-05-2024,61251508-c70d-4a6f-9217-56ae748f652c,16-06-2023,Maintenance,Cause east hot recognize few perhaps. Difficult attack glass husband successful they.,Open,Desiree Wagner,,,High,657.42
afed18a2-1978-42e1-a236-f98656a3f5e7,ed33033a-d938-4240-be0a-39689b3a337d,Adam Kaiser,497,16-07-2023,21-11-2024,2058.8,Paid,"78062 Nelson Grove
West Ritastad, ND 27365",+1-966-349-2733x96763,79c84340-6d86-4e0d-b957-1ac8eff221d2,Anthony Brown,New York,,23af5ad1-d72c-4e4c-a3c7-fdaceb56c37f,24-06-2023,Security,Any resource today while rate when in. Action camera increase discuss production cultural.,Open,Kylie Reyes,,,High,3334.35
3a2237b8-4658-4af9-93c6-b3684a68a7b1,dfd61247-0287-421e-92b1-d6032905a260,Glenda Jones,67708,04-04-2023,16-05-2026,1583.1,Overdue,"132 Parker Common Suite 111
New Marissa, SD 06790",260-773-2181x137,b22c9752-88b4-4ac7-a95b-ccecc68b910e,Rachel Ritter,Los Angeles,,cbd1ca11-de82-453b-8028-2db65684d4c2,14-11-2022,Billing,Technology or you then medical. Rest trouble four coach information.,Resolved,Jeremy Johnson,27-11-2022,Pretty notice foreign trip treatment blood stock.,Low,4749.05
78253b84-b21a-4964-a9f5-ac7b8e46b906,74247670-c097-4a87-beea-b11a85771565,Jessica Sanchez,501,,,,Paid,"57372 Brittney Neck Apt. 112
Jonathanmouth, TX 77925",209.801.7573x854,65bc5293-c5b8-4ef7-8f85-e0ff45c7f783,Sara Rodriguez,Phoenix,11-11-2023,97ddd963-1ac4-4a2a-b1a0-928076b2156b,03-07-2024,Billing,So film heart trip. Conference worker for human approach result than.,Open,Mitchell Day,,,High,1123.55
ae9e7de3-e94a-4c92-a097-cc5c1b36ea36,17805d0e-1e9d-4c69-a588-9a69b327f6b6,Katherine Ibarra,278,14-04-2023,16-05-2025,1899.64,Paid,"PSC 1931, Box 9748
APO AE 06181",+1-309-725-5390x9799,f7188803-d971-4a89-9c04-da0ab9c4e575,William Armstrong,Chicago,,839f4e15-5ce7-4209-beca-60d598210060,05-06-2024,Security,Feeling free exactly himself size attention let. Degree western cover light receive world.,Open,Kathryn Paul,,,High,2860.19
d3654fdd-6f3d-4514-a70c-b97a50ec4363,025a0e7d-3bdc-44be-97f2-9b372ff92035,Melissa Hart,1292,,,,Paid,"548 Forbes Mews Suite 534
Lewisberg, PR 13613",526-948-6100,6bc31404-c468-46f1-bbe5-fca3438fbcbb,Mitchell Miller,Chicago,01-08-2023,,,,,,,,,,
3932fa1e-5864-453a-bbed-ef2f45819533,73c8ee06-375a-439f-a352-f765bff35cd2,Jessica Sullivan,5815,29-11-2022,17-09-2025,1672.03,Paid,"881 Brock Throughway
Lake Ruth, OK 82414",+1-728-319-8141x90821,f4fa3113-56a5-42c6-99e3-50281e5074d3,Kimberly Yates,Dallas,,,,,,,,,,,
c029cbc4-bed7-43c9-9f69-80f60ae61648,87037405-6ad7-4dc6-9dd1-ef13d69e9780,Sheri Lee,49969,,,,Paid,"41285 Dominique Overpass
Ayalaton, AS 40580",001-536-995-0672x925,54e92250-89ee-4b96-9334-ba90cf4bcd90,Charles Smith,Dallas,27-08-2024,,,,,,,,,,
02bd6410-25c3-498f-b6d6-b078fec0e356,5f85c79a-799e-4135-b094-720454c58f82,Heather Wiley,93454,28-07-2023,18-05-2026,938.57,Overdue,"64196 Joshua Rapid Apt. 924
New Susanstad, ND 39989",494-455-5704x707,f4f644d4-8c6e-4578-b639-c39e216be5ef,Amanda Benton,New York,,,,,,,,,,,
0b00a60b-cbf2-4b76-9bb4-536c9ab56cb5,08cfd7a2-425a-4387-b972-3f1715302f0e,Chad Meyer,15119,26-09-2023,16-11-2025,2050.46,Paid,"44877 Max Villages
Lake Travismouth, LA 20870",+1-914-425-6344x6672,c04391dd-1d27-4950-8bdf-0d76083abbdc,Eric Vaughan,New York,,,,,,,,,,,
ddc22275-b91e-4223-9dff-4bcbccbd8aa0,9d631f35-347b-4739-b132-8ab4d1a0682e,Martin Dominguez,33813,,,,Paid,"459 Velazquez Mill
South Victoriafort, SC 94208",+1-606-562-8927x45631,8c4e230a-4586-4154-bde9-d444bf86e414,Brent Jones,Philadelphia,06-03-2023,,,,,,,,,,
91008087-6bcd-490d-b960-0ad1e4dccf73,5ddfb62c-e45a-493d-b326-961cf9dcaea2,Cynthia Gamble,9534,05-02-2023,02-12-2024,2803.83,Overdue,"46101 Woodward Cliff
Derricktown, PR 34607",+1-904-707-9785x89717,8e81aef6-059b-45a3-a687-43fde009811d,Monica Pearson,Houston,,,,,,,,,,,
d07c2284-d98b-44ad-917b-c22c658854a5,4df6f1ce-8e66-4e0a-8fb4-fa3474c418aa,Jade Brown,0,,,,Paid,"498 Chen Ranch
Harperburgh, GA 16385",8537373197,056765a8-0efe-4072-89a0-b224a9a7e818,Vicki Rocha,San Jose,12-07-2023,f3e2ac37-c8cd-4e13-9f78-f5b5263a233b,24-02-2023,Neighbor,Perhaps above likely. Mention say no size full. Stuff book some top prepare.,In Progress,Alex Evans,,,Low,2289.39
f8e03499-31db-4793-8cb6-ed6bfcea7775,f2864d13-590b-4f9d-91c1-5c88b78692b6,Jay Patel,20590,,,,Paid,"5524 Jane Crossing
New Tim, MI 49816",+1-995-776-2155x65065,bf5327fe-501b-4b4c-b80d-3c4ab5ac99aa,Mrs. Melanie Griffin,Houston,06-04-2023,af727500-0d8d-4af7-b556-a1a57c9cf8a0,21-03-2023,Maintenance,Name our what experience. Tax husband office item. Leave institution card everyone glass.,In Progress,Kayla Sullivan,,,Medium,3555.4
f12973df-43b6-42ca-afad-10e7002d6452,42a2a9aa-70a3-4568-b626-8acadefc6e93,Antonio Davis,99909,,,,Paid,"4095 Miller Ways Apt. 860
Amychester, GU 81532",+1-370-326-3625x7146,74c8eabf-2697-4655-b946-a3e12ec01acf,Toni Coleman MD,Houston,03-02-2024,,,,,,,,,,
12fe482e-5a37-4dde-9b10-0b65a31546ab,ac44fafe-06a4-4ca5-a85b-8d39c50a0323,John Cameron,5755,,,,Paid,"9130 Bell Run
Port Victor, HI 91030",834.933.6011x9303,44dfceed-dafb-40a8-8e72-e57a3b105869,Benjamin Nelson,New York,29-04-2024,,,,,,,,,,
a8b6c890-122e-4bfd-9df0-14c5bd68a5a6,8c1833cf-e77f-46a8-a8fc-2a38a8461ccd,Catherine Collins,85434,,,,Paid,"USCGC Mccullough
FPO AP 14676",+1-603-894-4516x8668,8cc30e85-456b-40cf-8bb9-ff8469da3da7,Destiny Smith,Los Angeles,25-11-2022,,,,,,,,,,
d1beea76-0e76-4cc5-9100-3ace16d5d8c3,518df822-567a-4e14-9959-e84009190196,Brian Joseph,92448,,,,Paid,"084 Hamilton Mall
Port Tamaraburgh, MS 47131",(831)510-0079,1303d29b-3418-48ae-b1b3-80cc5522ccc9,Monica Braun,Chicago,06-10-2023,,,,,,,,,,
4365065d-202a-46f6-8f45-9bdc00107d80,f1dfe9bb-f618-4455-97cc-9ee2fbe55481,Anna Ross,28816,29-07-2023,22-01-2026,2883.01,Overdue,"118 Fernandez Isle
South Connie, CO 22118",4168731585,13e7cc71-1e85-43bf-92cb-6ce6aa7ed26a,Cynthia Burke,Phoenix,,,,,,,,,,,
cb6bbbe1-7356-458e-a851-231956823c22,7309ccf8-b4f0-4a37-82b2-231eca6330e2,Charles Carpenter,8514,,,,Paid,"8598 Kevin Pines Apt. 541
South Matthewberg, LA 70321",+1-797-818-1274x0762,c849fca1-d8b7-4163-bd22-69da059721e7,Jason Lee,Chicago,26-07-2024,,,,,,,,,,
614f2870-6ed8-4eee-bfc2-e680e4ded1d3,2157f6ff-34ea-46ff-9792-f8b3b2f2e1b6,Mark Werner,9131,17-05-2023,04-04-2025,1771.71,Overdue,"8724 Logan Greens
Bellbury, OR 78906",649-549-5260,3dca337c-a754-4538-8771-e4024d15e765,Riley Tran,San Jose,,,,,,,,,,,
b8024483-9fc1-428a-9850-9c6f29d9c8c0,b5b50254-c1a6-4356-a2c4-e95661c27a7d,Allison Jennings,39555,04-06-2023,23-07-2026,1318.97,Paid,"72936 Beard Lane
West Conniehaven, AS 72212",272-856-5375,15550d6f-186a-4716-aff0-616284e80d05,Scott Smith,San Diego,,a730cb1c-76a4-4b85-a76f-1d0e3ad134b9,23-12-2022,Noise,Drive analysis benefit eat. Rest surface believe organization alone never adult.,In Progress,Steven Jackson,,,Low,1176.35
feb1ae30-5287-4237-8b81-d7d0fe61ce04,2531977c-3f78-4259-920c-3457a2cd4fc1,Ronald King,699,,,,Paid,"35305 Amanda Groves Apt. 181
New Jimmy, WI 47756",802-878-3135x8174,9b7cef88-91f9-4fcf-8fce-c3d7dc88488a,Crystal Lopez,Phoenix,28-09-2023,,,,,,,,,,
aec25e15-2742-4a22-b8ce-39ca930114ef,807de9d6-2610-4f70-87ad-312c80536519,Daniel Faulkner,77957,01-03-2023,29-12-2025,2361.07,Overdue,"271 Derek Street Apt. 976
East Lauren, OK 32211",(738)217-7152,34fdd160-2240-4328-a7fe-095580321835,Adam Martin,San Diego,,,,,,,,,,,
2dbe079e-5945-4f13-83be-d52b330933bb,6b45d5a0-bf8a-45a5-9e8e-a09c54ddc851,John Mccall,40696,02-12-2022,14-01-2026,1472.45,Overdue,"4042 Hays Course Suite 293
Lukeland, FL 04461",990-952-0624,21b131ca-b241-4c48-9a36-ba25c4477d71,Clinton Green,Phoenix,,,,,,,,,,,
5f3e80f2-9a47-42c9-a6ec-13f191ca9fda,65157a29-a141-48f2-b31c-773be20fb53c,Anna Lucas,890,,,,Paid,"50812 Catherine Land
Laurentown, AZ 54903",+1-325-283-5360x72675,da32a8eb-38cd-4e43-8d6d-9bfc061e7826,Linda Spencer,Houston,27-09-2024,1a3a4dc0-fae6-4b38-b7c0-d5fedaa4b935,22-10-2022,Maintenance,Miss word allow party. Young along I. Energy raise article give head often.,In Progress,Daniel Houston,,,Medium,1184.06
d0fa4e99-6370-4e38-bf26-4918c334e5d2,7b6b0648-d133-4183-90a1-149f059a0d59,Katherine Taylor,89786,,,,Paid,"70430 Richard Greens Apt. 965
East Michaelberg, AL 96536",(735)777-0069x08678,60819eee-c0cc-48f5-9ad3-1ac07d679dff,Linda Floyd,San Jose,30-03-2024,e994a01c-41fd-420b-9ae3-cf826633286a,23-11-2022,Security,Century not do crime. Different one entire beautiful. Significant can buy wrong itself.,Resolved,Ronnie Walker,07-12-2022,Office partner listen generation find truth similar answer good fight.,High,4962.28
d80a9929-022a-4441-982e-286e50de4701,31e8c00e-262a-4dd3-ac62-261662a87f4b,Diane Santos,44,04-08-2023,02-03-2026,1829.45,Overdue,"009 Philip Land Apt. 546
Smithland, MO 96322",799.407.8855,ca7e21c2-481c-4538-84aa-03ab8963a222,Kevin Smith,New York,,,,,,,,,,,
09483052-af24-4818-9920-1454b4831db9,fc767700-4dc2-4bf4-bad7-278fe45f1c7d,Ryan Smith,255,12-08-2023,12-01-2026,1589.31,Overdue,"USNV Berry
FPO AA 19708",(870)394-3538,7b154648-e9a2-4df9-9678-83d7d4fd4129,Charles Lloyd,New York,,,,,,,,,,,
7f98aa06-0f36-4d77-abfc-5a98ca019e4a,6a8cd592-c118-4dd1-8663-9c3599bc0029,Jeffery Curtis,22449,26-09-2023,01-07-2025,2457.35,Overdue,"992 Zhang Passage Apt. 045
West Clayton, CO 55988",001-938-482-8701,9d2167fb-9296-451e-9a77-1e2c10dc56e1,Elizabeth Lambert,San Antonio,,,,,,,,,,,
d3289d3d-01e3-46b6-8728-d7b0c15f1198,41d810c7-6e1e-4742-a4ac-18797048a1f0,Patrick Mills,4174,24-07-2023,03-03-2025,2385.93,Paid,"19354 Brian Ville Apt. 211
New Emilymouth, MD 22043",+1-593-521-0371x478,7631ea6e-c5e4-48a5-a5ab-6e7074ce7e0a,Douglas Cruz,San Antonio,,,,,,,,,,,
93d13866-a29c-49d4-ad86-5702ae719cc6,45a3e01c-355d-4a29-8f08-87a421b8fa5e,Melanie Hill,53,21-01-2023,20-03-2026,1170.89,Overdue,"856 Mata Union Suite 232
Vargasborough, SD 20464",641-718-5476,cb2f5e12-6071-4552-8a32-17fa47c891c9,Heather Cole,Phoenix,,7b465ee1-0c98-45bd-9c44-04e3c2c989e1,11-02-2023,Billing,Happy body sport billion individual reality particular. Wonder type impact white.,Resolved,Derek Wilkerson,15-02-2023,Tonight learn about exist face factor people gun.,High,3283.87
cc937d11-cc53-4100-b70f-5ce220db70e1,347d76b5-8061-4b5e-8cb3-59cc50e64e39,Fernando Hernandez,394,,,,Paid,"USNS Joyce
FPO AP 10279",418-740-6598x87381,47cba22d-6b86-426a-92bd-972e3a45f29c,Tiffany Jackson PhD,San Antonio,07-05-2024,ab3b0390-2611-4083-a450-1d4609c465f2,10-05-2024,Billing,Husband shake image yard spring consumer born upon. Want five step bag big nature.,Open,Haley Schroeder,,,High,3804.04
638490cc-3de8-455d-a007-a834d328a6c2,607bb220-c729-4b84-83d6-33fac3afb7e0,Diana Wood,2412,17-05-2023,11-12-2025,1105.61,Paid,"USCGC May
FPO AE 59863",874.534.0328,8f7e90c6-4a93-46c4-b808-d5807f978c1f,Ms. Crystal Carroll MD,Phoenix,,,,,,,,,,,
46e84edb-bab5-46ec-b436-acecd51bcac9,8a50dc0d-a132-431b-8ada-a30b5559c61a,Penny Adams,5598,21-05-2023,26-09-2025,2119.9,Overdue,"1713 Hunter Square Apt. 373
Davismouth, RI 69690",(825)219-5540x9160,496dd888-dbc5-42b5-8f13-ff8059bec909,Tricia Rice,Dallas,,1dd4e5b7-46b7-4a69-a8b7-e66fe4fd58ae,14-11-2022,Security,Design case media consumer plant. Mrs trip support author. Fact across book church she.,In Progress,Shelia Hoffman,,,Low,1148.28
a3ef0b06-188d-4c61-b6e7-3f64de15b8bb,1956ed15-e648-4574-835f-be816fb458b2,Bryan Summers,9171,21-05-2023,28-05-2025,2784.51,Paid,"3678 Donna Flats Apt. 859
Feliciahaven, KY 42446",410.607.4208x968,4f8095ad-e9e2-4fae-b830-58649fc1d171,Matthew Meadows,San Antonio,,,,,,,,,,,
24981732-ee5a-4028-88c2-821b88bfe510,dc122e78-b5bb-45f7-bd05-cf20e8a6db62,Renee Perry,578,,,,Paid,"910 Jessica Highway Apt. 091
Port Shannon, WY 27161",(485)665-3338x66866,e4572fbc-d25c-4197-bf87-cfdcd1582bb7,Guy Abbott,Chicago,07-12-2022,,,,,,,,,,
01241c87-130f-4918-b828-0b9f0ba3842e,34a96eff-8504-4fb8-9174-5b49df205490,Steven Castillo,6755,08-08-2023,09-04-2026,1384.35,Overdue,"414 Steve Stravenue Apt. 906
Lambertmouth, CO 05598",358-994-0959x64145,8abc1e99-32c3-4168-a412-ab32ec6961cd,Jennifer Brown,San Jose,,58fed678-f737-42ef-a2c0-6b378abde84b,31-08-2023,Neighbor,Easy bed tough produce would available big girl.,Resolved,Karen Hunter,20-09-2023,Report human century eye activity far inside threat thousand forget table address add.,High,3614.86
f35917a2-321a-4c0b-acad-1fb7e18b0d70,6f635d04-e38f-4611-a5c6-dfdf566bc568,Jon Lee,8560,,,,Paid,"791 Shannon Causeway Suite 344
West Territown, MS 04148",001-924-965-5729,accab943-5e93-4f08-8017-3401a8aa7f40,Timothy Torres,San Diego,13-07-2023,,,,,,,,,,
61457294-df9e-49a7-9404-0e2fa3d73e93,9c21430d-d4d4-48d5-8945-b41267c7c7db,Rachel Clarke,44,,,,Paid,"630 Simmons Expressway Suite 353
Staceyberg, UT 10335",427-967-1546x51842,4cc60608-f306-4072-9256-db980b888e92,David Edwards,Houston,17-12-2022,,,,,,,,,,
e40d0bab-a510-47bf-a014-814b1e6a9747,67331f59-a18e-492f-996e-0ae5fd74c467,Diana Alvarez,22328,30-09-2023,24-12-2025,2872.45,Paid,"499 Williams Island
Markville, OR 20175",2513540225,ac3903d5-d507-4a4d-b430-36a823f39864,Harry Gonzales PhD,Dallas,,,,,,,,,,,
396b64a8-1f29-44b1-bd38-79e4443e44ca,2aa4196c-9747-4848-ae60-f40eb468ca8e,Christy Daniels,8966,03-11-2022,13-02-2026,1648.95,Paid,"90569 Richards Orchard Suite 635
New Nicole, NY 80666",(995)502-4694x34339,ed05414b-c203-4b52-b103-ab754a263cb3,Greg Golden,Dallas,,,,,,,,,,,
c47ddb04-114f-4c79-915b-907aed2af253,ae47a6fe-acf3-4faa-b6c6-ca9305501fa4,Benjamin Wilson,9857,10-03-2023,23-01-2025,1119.59,Paid,"9773 Martinez Viaduct Apt. 247
West Caitlin, IL 03820",506.483.4262,7b76fd5b-16ec-468e-ade6-d972ad44e248,Shelby Johnson,Dallas,,73a34281-e868-4295-86a3-707bb4536923,04-08-2024,Maintenance,To visit film cup agency guy. Pick this opportunity responsibility need institution.,Resolved,Steven Duran,22-08-2024,Pay degree success when someone should.,Medium,3130.86
900eb18a-3f9a-448c-b5cd-26c0234c74c6,ef08ca52-b4d9-4290-a732-0daf28ae5e6c,Christopher Mullins,57919,01-03-2023,14-07-2025,1680.59,Overdue,"70045 Kevin Throughway Suite 045
North Richardbury, MI 01668",658-461-0520x902,14f1514e-22d2-4448-9973-f1c45683d6f4,Sierra Martin,San Antonio,,,,,,,,,,,
1b475da9-d11b-4b8c-8a31-02204f89f523,1d236842-42ee-47cb-b59a-50a3a088054a,John Mendez,238,15-07-2023,13-05-2026,2112.3,Overdue,"0050 Wolf Junction Suite 728
Joelchester, ME 56805",(773)493-5250,b38f2bcc-cc21-4a28-b6ff-23f8c9e67e29,Garrett Chung,Philadelphia,,dbb0cb48-4e4d-40f0-9f10-8c9905800b63,07-06-2024,Security,Establish board tax above visit large. Color appear point office figure stock.,In Progress,Ralph Clark,,,Low,3988.09
d52fd283-5d15-4b41-9a03-ac3bbb5bfce0,75e7c659-7dab-4e30-bb19-a1f6a1b13e80,William Griffin,540,,,,Paid,"10707 Chang Prairie Suite 126
South Leahburgh, WY 93937",8147220608,0e87a35c-5f2e-48b3-beb7-fce77ad7eb28,Helen Jimenez,Dallas,20-06-2024,,,,,,,,,,
2ea77507-edc9-4bc8-9dc5-fabe0757b03d,e7aed4f1-d16e-4a9d-bc20-850bf3e80ba1,Bradley Wright,722,,,,Paid,"86711 Christopher Village
South Michellestad, MA 38136",001-550-856-3838x071,5c7b8b21-ab01-4d0c-94e9-eea52fef9fec,Dorothy Swanson,Los Angeles,28-10-2023,092314fa-3306-4aba-9682-2c3aee7b6e05,21-11-2022,Security,Air visit kitchen very. Though factor herself serve. Decade though room deep experience.,Open,Kathleen Jackson MD,,,High,678.87
a8e9c4c5-55e9-4810-97b4-caf9dc365908,4a3efd97-94d3-4a9e-b4c5-cdc5af4f3613,Richard Li,3326,,,,Paid,"89287 Fred Crescent Suite 073
West Angela, CO 62302",(632)522-0468,fe4590fa-33c2-4edd-82e9-2be2745df4a1,Rachael Griffin,New York,02-07-2023,,,,,,,,,,
3f66ddc5-7e1b-4048-85b6-02255f229ade,c1dfee48-3cc8-4991-88d9-a79151f3539c,Cole Rosario,497,,,,Paid,"215 Dawson Groves
Grimesborough, MN 96864",(444)278-0579,9a59d1e3-3e7b-4a70-a085-5e54b976e917,Scott Miller,Philadelphia,02-05-2024,,,,,,,,,,
afaf6ddb-6ff6-450d-96a5-48bc8212ea34,82a39bee-78fb-4ca7-a876-b9fda12202bb,Lisa Gutierrez,76,,,,Paid,"51651 John Island Apt. 319
Lake Christina, FM 45155",(942)649-6327x123,49542f85-03b4-4032-9463-75cc38bc89f9,Chris Soto,Los Angeles,18-10-2022,,,,,,,,,,
5c7ab42b-6ecc-49c3-9d43-875d069b975d,c69a8d2c-da40-4fc2-8dd0-55263ae21429,Teresa Lopez,923,,,,Paid,"0418 Wanda Orchard Suite 671
East Lisaside, RI 13318",001-912-279-3016x5926,0ad15dde-2981-4cbf-94d8-3f55c271411e,Jill Young,San Jose,19-01-2024,,,,,,,,,,
7f79ed15-fc2b-46e8-90b2-567b3145e7a6,4fc60bb9-769e-43bc-9480-8d4ded539bda,Angela Lewis,2660,26-06-2023,31-03-2025,2377.75,Overdue,"5743 Contreras Street
North Christinestad, MH 49465",+1-966-295-3602x0851,fd985c28-9b87-477e-875e-7d7ed06c88d2,James Rodriguez,Dallas,,79b763a2-d574-4117-9e85-23afac631099,30-06-2024,Security,Edge mouth employee look. Technology type pattern government various raise my.,Resolved,Lawrence Bailey,25-07-2024,Agency consumer other bad partner young reason career draw find daughter ever something.,Low,640.32
cfb9af23-114c-409c-b2c9-2c000a648652,bd2d68ca-8138-448c-b4ca-58639e118d6c,Lindsey Smith,3239,17-09-2023,01-08-2026,2223.45,Overdue,"92053 Ryan Radial
Snydershire, TX 55148",445.595.4489x4765,c0b001f1-f080-478b-a281-26a590380c92,Theresa Jones,Houston,,c2a6eed1-418d-442d-a29b-6b77ee4f98dd,07-01-2023,Billing,Rest style today. Clear interest while those finish at. Eight behavior eight far program worker.,Open,Mindy Lee,,,High,2842.57
3db10124-25f8-48c2-af0b-041093077c6a,4f348f36-4ee6-4491-b0f5-f7e3b4711018,Steve Williams,351,11-08-2023,30-06-2025,1925.05,Paid,"USNS Carroll
FPO AE 41037",485.830.7713,5c2299b9-d3cb-4071-a34b-ff45fbc224cd,Lisa Russell,Dallas,,03decb75-7744-4682-ae7b-177d045a4690,14-09-2024,Security,Certainly car kid prove most affect lead teach. Exist thousand rest bill this interest development.,Resolved,Michelle Park,09-10-2024,Final front modern believe send your sort.,High,1286.78
